review_idx,sentiment_label,overall,brand,category,aspect,aspect_sentiment,phrase
508,positive,5.0,Seagate,Computers,build_quality,negative,old drive was rattily
509,negative,2.0,,,build_quality,negative,the tips are basically a bubble that comes off easily and is not firm enough
509,negative,2.0,,,price_value,negative,it's a you get what you pay for thing
510,positive,4.0,,,build_quality,positive,fairly beefy in thickness and looks like it will give decent protection
510,positive,4.0,,,design,negative,the gel material tends to attract dust and dirt particles
510,positive,4.0,,,design,negative,the edges tend to bow outward and don't fit flush
511,neutral,3.0,,,screen_display,negative,not as bright as i had hoped
511,neutral,3.0,,,screen_display,positive,gets the job done
512,negative,2.0,Griffin Technology,Home Audio & Theater,connectivity,negative,takes longer to pair than it does to search
513,negative,1.0,,,battery_life,negative,stopped charging after six months
514,negative,2.0,,,design,negative,this is low profile
514,negative,2.0,,,connectivity,negative,so is your signal
515,positive,5.0,1 BY ONE,Camera & Photo,delivery,positive,this package is what we needed
515,positive,5.0,1 BY ONE,Camera & Photo,sound_audio,neutral,now everyone upstairs and downstairs can hear when people com
516,positive,4.0,Sony,Home Audio & Theater,build_quality,positive,easy to install though it did require drilling
516,positive,4.0,Sony,Home Audio & Theater,sound_audio,positive,the sound is adequate
516,positive,4.0,Sony,Home Audio & Theater,performance,positive,it plays our copied cd's as well as the commercial ones
516,positive,4.0,Sony,Home Audio & Theater,connectivity,positive,we live in the country and th
517,positive,5.0,,,sound_audio,positive,sound quality that comes out incredible
518,negative,1.0,C2G/Cables To Go,Home Audio & Theater,delivery,negative,i ordered a rp sma male connector but instead received a sma male connector
519,negative,1.0,Lexar,Computers,build_quality,negative,the drive only lasted a year
519,negative,1.0,Lexar,Computers,performance,negative,it would crash my machine during data transfer
520,negative,1.0,SAMSUNG,All Electronics,customer_service,negative,Samsung tech support struggled with this player for a week
520,negative,1.0,SAMSUNG,All Electronics,connectivity,negative,they couldn't get it to connect to the internet
520,negative,1.0,SAMSUNG,All Electronics,software_app,positive,firmware update onto a jump drive and it updated flawlessly
520,negative,1.0,SAMSUNG,All Electronics,customer_service,negative,you have to enable this device for the internet through samsung
521,negative,2.0,,,price_value,negative,very cheap patch cables
521,negative,2.0,,,design,negative,snag less boot covers
521,negative,2.0,,,build_quality,negative,hard to press down
522,negative,1.0,,,connectivity,negative,sometimes it would connect to my smartthings hub
523,neutral,3.0,SAMSUNG,Computers,performance,negative,not much faster than a conventional disc hard drive
523,neutral,3.0,SAMSUNG,Computers,price_value,negative,trying to save a buck
524,neutral,3.0,Edimax,Computers,software_app,negative,wait until it supports os x 10 10
525,neutral,3.0,,,performance,positive,works beautifully
525,neutral,3.0,,,design,positive,setup operation and remote are the same so for me it was easy
525,neutral,3.0,,,price_value,negative,i can't help comparing it to the less expensive es15
526,neutral,3.0,,,design,negative,ordered my bad thought it was larger
526,neutral,3.0,,,design,negative,a little small for my big hands and fingers
526,neutral,3.0,,,performance,positive,like the m310 or m510 better
527,neutral,3.0,,,price_value,positive,under 20 usd
527,neutral,3.0,,,build_quality,negative,threading be jacked up
528,positive,4.0,SAMSUNG,Computers,price_value,positive,good price
528,positive,4.0,SAMSUNG,Computers,connectivity,negative,it only works if plugged directly into a usb port
529,neutral,3.0,,,delivery,negative,why this product didn't qualify for free shipping
530,negative,2.0,,,price_value,negative,extremely low price
530,negative,2.0,,,sound_audio,negative,sound even worse than 5 10 cheap phones
530,negative,2.0,,,design,negative,annoying asymmetrical design the split between
531,positive,5.0,Roku,All Electronics,connectivity,negative,wireless function broke
531,positive,5.0,Roku,All Electronics,customer_service,positive,called customer_service went through a few steps with them then they sent me a new player
532,negative,2.0,,,camera,positive,camera appears solid and pan tilt work well
532,negative,2.0,,,software_app,negative,software setup is poor
532,negative,2.0,,,sound_audio,negative,microphone not work tried different browsers
532,negative,2.0,,,customer_service,negative,had to call to see which was correct
533,negative,2.0,Sonos,Home Audio & Theater,sound_audio,positive,this system is definitively for you
534,neutral,3.0,,,design,negative,my sensitive ears couldn't tolerate them for long
536,negative,1.0,,,connectivity,negative,it had lost its connection to the wifi
536,negative,1.0,,,price_value,positive,sale price of 129 00
537,negative,1.0,,,screen_display,negative,screen is wavy and messes up the touch
538,neutral,3.0,,,performance,positive,this product worked just fine for me
538,neutral,3.0,,,build_quality,positive,it has a fuse and other safety features
538,neutral,3.0,,,customer_service,positive,other reviews have ment
539,positive,5.0,Kaisi,Computers,screen_display,positive,worked perfect
540,negative,1.0,Creative,Cell Phones & Accessories,price_value,negative,this screen protector is 28
542,positive,5.0,Logitech,Computers,build_quality,positive,very solidly built
542,positive,5.0,Logitech,Computers,connectivity,positive,paired with my thrive as simply and quickly
543,neutral,3.0,,,connectivity,negative,this was not the case
543,neutral,3.0,,,performance,negative,still have some issues
544,negative,2.0,PNY,Computers,connectivity,negative,terrible write speeds
544,negative,2.0,PNY,Computers,price_value,negative,not wasting a dollar or more on this
546,neutral,3.0,,,sound_audio,negative,the volume is so low it can't be heard
547,positive,5.0,,,delivery,positive,fast shipping
547,positive,5.0,,,delivery,positive,not overly packaged
548,positive,5.0,,,price_value,positive,expected something cheap
548,positive,5.0,,,build_quality,positive,surprised by the quality
549,positive,5.0,,,camera,positive,clarity is excellent
549,positive,5.0,,,performance,positive,consistency and quality operation
551,negative,2.0,Masione,All Electronics,design,negative,the wrong size does not fit the case
551,negative,2.0,Masione,All Electronics,battery_life,negative,the batteries are to large
553,negative,1.0,Avantree,Home Audio & Theater,sound_audio,negative,low latency thing
553,negative,1.0,Avantree,Home Audio & Theater,connectivity,neutral,every other bluetooth transmitter
554,neutral,3.0,ARRIS,All Electronics,connectivity,negative,it couldn't support my wifi network theoutput was to slow
554,neutral,3.0,ARRIS,All Electronics,connectivity,positive,the DOCSIS 3.0 modem is doing just fine
555,positive,5.0,,,performance,positive,both work very well no issues
555,positive,5.0,,,connectivity,positive,support 2 3 full power devices but can support up to seven
557,negative,2.0,SANOXY,Computers,build_quality,negative,cheap made
557,negative,2.0,SANOXY,Computers,camera,positive,liked the night vision on it
557,negative,2.0,SANOXY,Computers,connectivity,negative,couldn't get it to work with my pc
558,neutral,3.0,NETGEAR,Computers,connectivity,negative,xfinitiy recognizes this new internet connection as if it is new activation
558,neutral,3.0,NETGEAR,Computers,connectivity,negative,i cannot return my modem until this connection signal issue is resolved
558,neutral,3.0,NETGEAR,Computers,connectivity,negative,5ghz may be faster to my laptop amazon fire tv now is freezing often with 2 4 ghz connection
558,neutral,3.0,NETGEAR,Computers,customer_service,negative,their horrible human interactions
559,positive,5.0,,,camera,positive,high quality lens
559,positive,5.0,,,price_value,negative,lower price
560,positive,4.0,,,performance,positive,works great
560,positive,4.0,,,design,positive,all the stuff you need and is simple to assemble
560,positive,4.0,,,connectivity,negative,only one works where is that it guy
561,positive,5.0,KZ,Cell Phones & Accessories,sound_audio,positive,beautiful sounding headphones
561,positive,5.0,KZ,Cell Phones & Accessories,build_quality,positive,ultra comfortable
561,positive,5.0,KZ,Cell Phones & Accessories,build_quality,positive,cable easily managed not tangled
561,positive,5.0,KZ,Cell Phones & Accessories,design,positive,right angle connector less prone breaking
561,positive,5.0,KZ,Cell Phones & Accessories,price_value,positive,price headphones put out amazing sound
563,negative,2.0,,,design,positive,very pretty lightweight tri pod
563,negative,2.0,,,build_quality,positive,substantial and easy to carry
563,negative,2.0,,,build_quality,positive,twist to tighten loosen connectors are smooth
563,negative,2.0,,,performance,negative,plate that attaches to my camera won't stay secure
564,neutral,3.0,Energy Sistem,Home Audio & Theater,design,negative,the threaded insert is located between the keyhole mount and the box
565,positive,5.0,,,performance,positive,unblocked emit roughly the rated output
566,neutral,3.0,eForCity,Portable Audio & Accessories,screen_display,positive,it prevents the glow in the screen
566,neutral,3.0,eForCity,Portable Audio & Accessories,screen_display,negative,reduces the image quality of my retina display
567,neutral,3.0,,,design,negative,track pad sucks
567,neutral,3.0,,,connectivity,negative,if anything is even possibly in the way of the receiver
568,neutral,3.0,SF Cable,Home Audio & Theater,sound_audio,negative,you can sometimes hear a faint hum
570,neutral,3.0,,,build_quality,negative,it's really thick maybe not thick as much as dense
570,neutral,3.0,,,build_quality,negative,it's basically double the weight i got it
571,positive,5.0,,,software_app,positive,the acronis key that comes with the drive really came in handy
572,negative,1.0,Sharp,All Electronics,connectivity,negative,hook it up via component cables
572,negative,1.0,Sharp,All Electronics,performance,negative,unit was a bit quirky glitchy
572,negative,1.0,Sharp,All Electronics,screen_display,positive,delivering a pretty nice picture
573,negative,2.0,Jabra,Cell Phones & Accessories,price_value,negative,i bought this dongle for a lot of money 50
573,negative,2.0,Jabra,Cell Phones & Accessories,connectivity,negative,there seems to be no driver for this
574,positive,5.0,Amazon Basics,Computers,build_quality,positive,protects well
574,positive,5.0,Amazon Basics,Computers,design,positive,looks good
574,positive,5.0,Amazon Basics,Computers,price_value,positive,cant beat the price
575,neutral,3.0,,,performance,negative,a bit soft at full range
575,neutral,3.0,,,price_value,positive,i've seen this lens for half of what i paid
576,positive,5.0,Eathtek,Computers,design,positive,fit and works just great
577,positive,4.0,,,screen_display,positive,big sharp screen
